Temp	date	dt	vW	dW	method	ef	aer	wd	lg_aer	lg_ef	season1	season2	season3	h	t	season4
8.75	23NOV2016	23NOV2016:18:00:00	0.150654271	79.3562169	4	1.44964897	707.26210615	E	6.5614013273	0.3713214375	W	T	T	18	546	2
8.75	23NOV2016	23NOV2016:19:00:00	1.2086771	333.062467	1	2.23930174	635.44641846	N	6.4543277731	0.8061640941	W	T	T	19	547	2
8.75	23NOV2016	23NOV2016:19:00:00	1.2086771	333.062467	4	1.51842606	656.37191538	N	6.4867275725	0.4176743115	W	T	T	19	547	2
8.75	01DEC2016	01DEC2016:21:00:00	7.26803799	320.039292	1	1.59471683	3167.7283769	W	8.0607700097	0.4666961844	W	T	W	21	741	2
8.75	01DEC2016	01DEC2016:21:00:00	7.26803799	320.039292	4	0.765056047	3545.9646	W	8.1735655035	-0.267806184	W	T	W	21	741	2
8.75	08DEC2016	08DEC2016:05:00:00	3.03666378	238.507201	1	1.03237903	1594.9940308	S	7.3746252727	0.0318658768	W	T	W	5	893	2
8.75	08DEC2016	08DEC2016:05:00:00	3.03666378	238.507201	4	0.878655522	1409.7073	S	7.2511373732	-0.129362356	W	T	W	5	893	2
8.75	11DEC2016	11DEC2016:20:00:00	2.10784796	296.271964	1	1.96019214	1185.0405385	W	7.0775322627	0.673042499	W	T	W	20	980	2
8.75	11DEC2016	11DEC2016:20:00:00	2.10784796	296.271964	4	1.2842998	2060.5194615	W	7.6307133958	0.2502136671	W	T	W	20	980	2
8.75	28DEC2016	28DEC2016:16:00:00	1.50054311	324.529606	1	1.41355119	893.41092308	W	6.7950466353	0.3461051126	W	T	W	16	1384	2
8.75	28DEC2016	28DEC2016:16:00:00	1.50054311	324.529606	4	1.09798936	1174.4030692	W	7.0685152713	0.0934806527	W	T	W	16	1384	2
8.75	21FEB2017	21FEB2017:15:00:00	3.21788798	300.841655	1	0.32557214	1508.9970077	W	7.3192004758	-1.122171214	W	W	W	15	2703	3
8.75	21FEB2017	21FEB2017:15:00:00	3.21788798	300.841655	4	0.16902707	2820.3298692	W	7.944609132	-1.777696399	W	W	W	15	2703	3
8.75	26FEB2017	26FEB2017:22:00:00	2.27863634	190.504973	1	1.00899873	1753.7312	S	7.4695009115	0.0089584827	W	W	W	22	2830	3
8.75	26FEB2017	26FEB2017:22:00:00	2.27863634	190.504973	4	0.490555913	2273.6816615	S	7.729155674	-0.712216015	W	W	W	22	2830	3
8.75	26FEB2017	26FEB2017:23:00:00	2.6806134	179.714991	1	1.34209918	2073.5021923	S	7.636994337	0.2942349404	W	W	W	23	2831	3
8.75	26FEB2017	26FEB2017:23:00:00	2.6806134	179.714991	4	0.845144324	3065.6085	S	8.0280013605	-0.168247869	W	W	W	23	2831	3
8.75	27FEB2017	27FEB2017:22:00:00	4.34068986	147.379858	1	0.57852259	4022.0987692	E	8.2995591273	-0.547277684	W	W	W	22	2854	3
8.75	27FEB2017	27FEB2017:22:00:00	4.34068986	147.379858	4	0.344651761	3194.8586	E	8.0692981092	-1.06522076	W	W	W	22	2854	3
8.75	28FEB2017	28FEB2017:03:00:00	4.0965374	175.129185	1	0.57534604	2666.6761615	S	7.8885880926	-0.552783611	W	W	W	3	2859	3
8.75	28FEB2017	28FEB2017:03:00:00	4.0965374	175.129185	4	0.265256945	3688.3248231	S	8.2129276565	-1.327056319	W	W	W	3	2859	3
8.75	13APR2017	13APR2017:19:00:00	3.8457172	303.078852	1			W			T	T	T	19	3931	2
8.75	13APR2017	13APR2017:19:00:00	3.8457172	303.078852	4			W			T	T	T	19	3931	2
8.75	14APR2017	14APR2017:23:00:00	1.53069482	232.035178	1			S			T	T	T	23	3959	2
8.75	14APR2017	14APR2017:23:00:00	1.53069482	232.035178	4			S			T	T	T	23	3959	2
8.75	02MAY2017	02MAY2017:00:00:00	0.192329505	57.0719655	1	1.22885973	1898.5507077	N	7.5488460887	0.2060866906	T	T	T	0	4368	2
8.75	02MAY2017	02MAY2017:00:00:00	0.192329505	57.0719655	4	0.706468896	2357.5813462	N	7.7653915192	-0.347476103	T	T	T	0	4368	2
8.75	03MAY2017	03MAY2017:22:00:00	0.208885826	49.2701854	1	1.55524686	2703.1599538	N	7.9021767209	0.4416342854	T	T	T	22	4414	2
8.75	03MAY2017	03MAY2017:22:00:00	0.208885826	49.2701854	4	0.707951967	3937.5509154	N	8.2783142139	-0.345379031	T	T	T	22	4414	2
8.75	12MAY2017	12MAY2017:00:00:00	0.953013285	104.778207	1	0.82715016	1916.8825615	E	7.5584554796	-0.189769028	T	T	T	0	4608	2
8.75	12MAY2017	12MAY2017:00:00:00	0.953013285	104.778207	4	1.31780437	1221.5804692	E	7.1079007659	0.2759669956	T	T	T	0	4608	2
8.83333333	01NOV2016	01NOV2016:17:00:00	1.94384865	289.908789	1	3.05444357	1287.0059769	W	7.1600738517	1.1165974386	W	T	T	17	17	2
8.83333333	01NOV2016	01NOV2016:17:00:00	1.94384865	289.908789	4	1.80627311	1674.3820385	W	7.4231994439	0.5912656673	W	T	T	17	17	2
8.83333333	04NOV2016	04NOV2016:15:00:00	2.31714649	168.205667	1	0.23204957	1075.5285154	S	6.980567462	-1.460804266	W	T	T	15	87	2
8.83333333	04NOV2016	04NOV2016:15:00:00	2.31714649	168.205667	4	0.182318617	1901.3176538	S	7.5503024268	-1.70199948	W	T	T	15	87	2
8.83333333	22NOV2016	22NOV2016:02:00:00	2.76309114	143.212471	1	1.14023971	689.33562615	E	6.5357282731	0.1312385122	W	T	T	2	506	2
8.83333333	22NOV2016	22NOV2016:02:00:00	2.76309114	143.212471	4	0.995609952	1318.4459462	E	7.1842090085	-0.004399713	W	T	T	2	506	2
8.83333333	01DEC2016	01DEC2016:01:00:00	3.39502361	299.021643	1	1.05160685	1218.5253231	W	7.105396655	0.0503193277	W	T	W	1	721	2
8.83333333	01DEC2016	01DEC2016:01:00:00	3.39502361	299.021643	4	0.557275665	1788.1764846	W	7.4889516559	-0.584695251	W	T	W	1	721	2
8.83333333	08DEC2016	08DEC2016:03:00:00	4.17252755	222.067106	1	0.89710724	1039.5024462	S	6.9464974605	-0.10857987	W	T	W	3	891	2
8.83333333	08DEC2016	08DEC2016:03:00:00	4.17252755	222.067106	4	0.819760269	888.198	S	6.7891946911	-0.198743336	W	T	W	3	891	2
8.83333333	08DEC2016	08DEC2016:06:00:00	2.93680367	233.133136	1	1.17754816	2046.6853923	S	7.6239768818	0.1634344463	W	T	W	6	894	2
8.83333333	08DEC2016	08DEC2016:06:00:00	2.93680367	233.133136	4	1.02849997	1406.6566231	S	7.2489709783	0.0281014009	W	T	W	6	894	2
8.83333333	08DEC2016	08DEC2016:07:00:00	2.62185045	245.448143	1	1.08849046	796.58738462	W	6.6803368341	0.0847918373	W	T	W	7	895	2
8.83333333	08DEC2016	08DEC2016:07:00:00	2.62185045	245.448143	4	0.781850208	1331.1933077	W	7.1938310428	-0.246092107	W	T	W	7	895	2
8.83333333	11DEC2016	11DEC2016:14:00:00	4.31847271	309.786169	1	2.38856195	1953.6645077	W	7.5774621227	0.8706914903	W	T	W	14	974	2
8.83333333	11DEC2016	11DEC2016:14:00:00	4.31847271	309.786169	4	1.43390705	3417.9570846	W	8.1367983079	0.3604029214	W	T	W	14	974	2
8.83333333	11DEC2016	11DEC2016:15:00:00	3.88722084	311.61786	1	2.08893637	2074.7203846	W	7.6375816692	0.7366550226	W	T	W	15	975	2
8.83333333	11DEC2016	11DEC2016:15:00:00	3.88722084	311.61786	4	1.04565474	3489.4899538	W	8.1575108595	0.0446432347	W	T	W	15	975	2
8.83333333	12DEC2016	12DEC2016:00:00:00	3.2913584	332.419633	1	1.74097854	2017.3189538	N	7.6095246582	0.5544473345	W	T	W	0	984	2
8.83333333	12DEC2016	12DEC2016:00:00:00	3.2913584	332.419633	4	1.23182444	1141.8786538	N	7.040430127	0.208496355	W	T	W	0	984	2
8.83333333	25DEC2016	25DEC2016:13:00:00	3.29515248	258.547254	1	1.78950901	6220.6576	W	8.7356309036	0.5819412861	W	T	W	13	1309	2
8.83333333	25DEC2016	25DEC2016:13:00:00	3.29515248	258.547254	4	0.802890594	3525.4650846	W	8.1677676454	-0.219536821	W	T	W	13	1309	2
8.83333333	20FEB2017	20FEB2017:16:00:00	3.84824891	249.3005	1	0.80469209	3729.6740538	W	8.2240761238	-0.217295572	W	W	W	16	2680	3
8.83333333	20FEB2017	20FEB2017:16:00:00	3.84824891	249.3005	4	0.717911575	4278.1555308	W	8.3612772449	-0.331408872	W	W	W	16	2680	3
8.83333333	20FEB2017	20FEB2017:23:00:00	4.60873736	303.379295	1	1.54849994	2691.4331923	W	7.897829116	0.4372866817	W	W	W	23	2687	3
8.83333333	20FEB2017	20FEB2017:23:00:00	4.60873736	303.379295	4	0.610301251	2828.6903154	W	7.9475690974	-0.49380259	W	W	W	23	2687	3
8.83333333	22FEB2017	22FEB2017:09:00:00	4.29604907	266.925341	1	2.04621956	14226.059923	W	9.5628307675	0.7159939736	W	W	W	9	2721	3
8.83333333	22FEB2017	22FEB2017:09:00:00	4.29604907	266.925341	4	0.357877906	2985.7162846	W	8.0015949584	-1.027563395	W	W	W	9	2721	3
8.83333333	22FEB2017	22FEB2017:12:00:00	4.6427591	279.926379	1	0.36794453	2558.0837615	W	7.8470137265	-0.999823086	W	W	W	12	2724	3
8.83333333	22FEB2017	22FEB2017:12:00:00	4.6427591	279.926379	4	0.338732723	2825.9911846	W	7.9466144439	-1.08254391	W	W	W	12	2724	3
8.83333333	27FEB2017	27FEB2017:20:00:00	4.33599889	149.710625	1	0.55401585	1925.8595	E	7.5631276406	-0.590561983	W	W	W	20	2852	3
8.83333333	27FEB2017	27FEB2017:20:00:00	4.33599889	149.710625	4	0.473028434	2818.8558077	E	7.9440863396	-0.748599778	W	W	W	20	2852	3
8.83333333	05MAR2017	05MAR2017:18:00:00	0.708063306	112.337599	1	1.52828122	643.94938769	E	6.4676201325	0.4241437183	T	W	T	18	2994	3
8.83333333	05MAR2017	05MAR2017:18:00:00	0.708063306	112.337599	4	1.53512382	1185.8596846	E	7.0782232628	0.4286110423	T	W	T	18	2994	3
8.83333333	11MAR2017	11MAR2017:11:00:00	0.344227847	126.481533	1	-38.226547	132882406.15	E	18.704975131		T	W	T	11	3131	2
8.83333333	11MAR2017	11MAR2017:11:00:00	0.344227847	126.481533	4	0.740892937	735.85088692	E	6.6010274989	-0.299899149	T	W	T	11	3131	2
8.83333333	15MAR2017	15MAR2017:08:00:00	3.70518542	296.443309	1	1.59288376	2768.5762923	W	7.9260884932	0.465546059	T	W	T	8	3224	2
8.83333333	15MAR2017	15MAR2017:08:00:00	3.70518542	296.443309	4	1.09510758	4152.8644385	W	8.3315536013	0.090852605	T	W	T	8	3224	2
8.83333333	17MAR2017	17MAR2017:13:00:00	3.90674285	276.414487	1	1.58187704	4399.1129846	W	8.3891582052	0.4586121419	T	W	T	13	3277	2
8.83333333	17MAR2017	17MAR2017:13:00:00	3.90674285	276.414487	4	1.04097715	5108.6473385	W	8.5386899394	0.0401598393	T	W	T	13	3277	2
8.83333333	07APR2017	07APR2017:04:00:00	3.98635099	301.21414	1			W			T	T	T	4	3772	2
8.83333333	07APR2017	07APR2017:04:00:00	3.98635099	301.21414	4			W			T	T	T	4	3772	2
8.83333333	09APR2017	09APR2017:07:00:00	0.859615531	240.179056	1			S			T	T	T	7	3823	2
8.83333333	09APR2017	09APR2017:07:00:00	0.859615531	240.179056	4			S			T	T	T	7	3823	2
8.83333333	10APR2017	10APR2017:20:00:00	3.83251406	286.587802	1			W			T	T	T	20	3860	2
8.83333333	10APR2017	10APR2017:20:00:00	3.83251406	286.587802	4			W			T	T	T	20	3860	2
8.83333333	11APR2017	11APR2017:21:00:00	1.9626033	284.975763	1			W			T	T	T	21	3885	2
8.83333333	11APR2017	11APR2017:21:00:00	1.9626033	284.975763	4			W			T	T	T	21	3885	2
8.83333333	16APR2017	16APR2017:13:00:00	0.580794924	336.241067	1			N			T	T	T	13	3997	2
8.83333333	16APR2017	16APR2017:13:00:00	0.580794924	336.241067	4			N			T	T	T	13	3997	2
8.83333333	21APR2017	21APR2017:06:00:00	2.16843243	260.663411	1			W			T	T	T	6	4110	2
8.83333333	21APR2017	21APR2017:06:00:00	2.16843243	260.663411	4			W			T	T	T	6	4110	2
8.83333333	22APR2017	22APR2017:20:00:00	4.36511267	311.674103	1			W			T	T	T	20	4148	2
8.83333333	22APR2017	22APR2017:20:00:00	4.36511267	311.674103	4			W			T	T	T	20	4148	2
8.83333333	25APR2017	25APR2017:17:00:00	4.19506786	320.563905	1			W			T	T	T	17	4217	2
8.83333333	25APR2017	25APR2017:17:00:00	4.19506786	320.563905	4			W			T	T	T	17	4217	2
8.9	22MAY2017	22MAY2017:00:00:00	0.170716477	312.637343	1	1.33474331	530.26395385	W	6.2733749087	0.2887389962	T	T	T	0	4848	2
8.9	22MAY2017	22MAY2017:00:00:00	0.170716477	312.637343	4	1.90788025	707.42799615	W	6.5616358521	0.645992809	T	T	T	0	4848	2
8.91666667	16NOV2016	16NOV2016:16:00:00	1.88541069	194.101476	1	1.49370425	2596.1933154	S	7.8618015417	0.4012591086	W	T	T	16	376	2
8.91666667	16NOV2016	16NOV2016:16:00:00	1.88541069	194.101476	4	1.02216828	3553.2421769	S	8.1756157549	0.0219261358	W	T	T	16	376	2
8.91666667	16NOV2016	16NOV2016:17:00:00	1.67927131	178.965847	1	1.16820351	1804.8387077	S	7.4982265082	0.1554671072	W	T	T	17	377	2
8.91666667	16NOV2016	16NOV2016:17:00:00	1.67927131	178.965847	4	0.749656562	2233.6646154	S	7.711398841	-0.288140095	W	T	T	17	377	2
8.91666667	17NOV2016	17NOV2016:11:00:00	2.7900627	172.450695	1	1.05742869	1633.695	S	7.3985995995	0.055840197	W	T	T	11	395	2
8.91666667	17NOV2016	17NOV2016:11:00:00	2.7900627	172.450695	4	0.596956126	1915.5024615	S	7.5577352492	-0.515911659	W	T	T	11	395	2
8.91666667	21NOV2016	21NOV2016:05:00:00	2.55856649	140.082089	1	0.48102141	743.16337308	E	6.6109159036	-0.731843498	W	T	T	5	485	2
8.91666667	21NOV2016	21NOV2016:05:00:00	2.55856649	140.082089	4	0.462929705	941.98685385	E	6.8479913189	-0.770180061	W	T	T	5	485	2
8.91666667	26NOV2016	26NOV2016:21:00:00	4.86869762	314.867584	1	0.59459454	1653.5347154	W	7.4106705273	-0.519875551	W	T	T	21	621	2
8.91666667	26NOV2016	26NOV2016:21:00:00	4.86869762	314.867584	4	0.446338815	2068.7394615	W	7.634694745	-0.80667694	W	T	T	21	621	2
8.91666667	26NOV2016	26NOV2016:23:00:00	4.39854897	316.325586	1	1.30276961	1393.4348385	W	7.2395270848	0.2644924675	W	T	T	23	623	2
8.91666667	26NOV2016	26NOV2016:23:00:00	4.39854897	316.325586	4	0.836711617	2407.0851308	W	7.7861718052	-0.178275811	W	T	T	23	623	2
8.91666667	11DEC2016	11DEC2016:12:00:00	3.86579938	304.989339	1	1.62582963	3229.5305231	W	8.0800920568	0.486018227	W	T	W	12	972	2
8.91666667	11DEC2016	11DEC2016:12:00:00	3.86579938	304.989339	4	0.829504914	2768.1690154	W	7.9259413753	-0.186926245	W	T	W	12	972	2
8.91666667	27DEC2016	27DEC2016:12:00:00	6.3287222	327.649685	1	0.81531598	1619.5349154	W	7.3898942977	-0.204179535	W	T	W	12	1356	2
8.91666667	27DEC2016	27DEC2016:12:00:00	6.3287222	327.649685	4	0.450637909	2685.4269077	W	7.8955949916	-0.797091124	W	T	W	12	1356	2
8.91666667	20FEB2017	20FEB2017:15:00:00	3.99153401	239.635133	1	1.20300056	4181.8479385	S	8.3385085184	0.1848189025	W	W	W	15	2679	3
8.91666667	20FEB2017	20FEB2017:15:00:00	3.99153401	239.635133	4	0.556944704	4646.4977077	S	8.4438690337	-0.585289319	W	W	W	15	2679	3
8.91666667	22FEB2017	22FEB2017:06:00:00	3.38796352	250.615718	1	0.28186947	3919.3174462	W	8.2736727967	-1.266311188	W	W	W	6	2718	3
8.91666667	22FEB2017	22FEB2017:06:00:00	3.38796352	250.615718	4	0.114063911	2379.0409385	W	7.7744527184	-2.170996365	W	W	W	6	2718	3
8.91666667	09MAR2017	09MAR2017:18:00:00	1.61554385	133.912767	1	0.16258222	565.16528538	E	6.3371182289	-1.816571436	T	W	T	18	3090	2
8.91666667	09MAR2017	09MAR2017:18:00:00	1.61554385	133.912767	4	0.212198266	1264.5250692	E	7.1424518913	-1.550234224	T	W	T	18	3090	2
8.91666667	10MAR2017	10MAR2017:12:00:00	4.62894943	316.358396	1	0.78747894	1824.9463462	W	7.5093058662	-0.238918651	T	W	T	12	3108	2
8.91666667	10MAR2017	10MAR2017:12:00:00	4.62894943	316.358396	4	0.427488572	2972.0554769	W	7.9970090722	-0.849827723	T	W	T	12	3108	2
8.91666667	19MAR2017	19MAR2017:21:00:00	2.52944034	273.458603	1	0.90089293	1391.8520462	W	7.2383905466	-0.104368863	T	W	T	21	3333	2
8.91666667	19MAR2017	19MAR2017:21:00:00	2.52944034	273.458603	4	0.626075092	1536.2473923	W	7.3370979634	-0.46828496	T	W	T	21	3333	2
8.91666667	25MAR2017	25MAR2017:09:00:00	4.90326891	324.103481	1	1.75658073	1744.6265462	W	7.4642957981	0.5633691524	T	W	T	9	3465	2
8.91666667	25MAR2017	25MAR2017:09:00:00	4.90326891	324.103481	4	1.15519816	2753.6078538	W	7.9206672777	0.1442718964	T	W	T	9	3465	2
8.91666667	28MAR2017	28MAR2017:23:00:00	0.562154494	192.406009	1	1.3640234	387.06877769	S	5.9586023974	0.3104387147	T	W	T	23	3551	2
8.91666667	28MAR2017	28MAR2017:23:00:00	0.562154494	192.406009	4	1.53824473	675.43798923	S	6.5153613534	0.4306419807	T	W	T	23	3551	2
8.91666667	29MAR2017	29MAR2017:00:00:00	0.995409715	287.577924	1	1.24581968	368.56978462	W	5.9096300685	0.2197936908	T	W	T	0	3552	2
8.91666667	29MAR2017	29MAR2017:00:00:00	0.995409715	287.577924	4	1.61257074	555.92609154	W	6.3206353565	0.4778296385	T	W	T	0	3552	2
8.91666667	05APR2017	05APR2017:00:00:00	0.035838981	19.3447303	1			N			T	T	T	0	3720	2
8.91666667	05APR2017	05APR2017:00:00:00	0.035838981	19.3447303	4			N			T	T	T	0	3720	2
8.91666667	07APR2017	07APR2017:02:00:00	3.59179975	298.925108	1			W			T	T	T	2	3770	2
8.91666667	07APR2017	07APR2017:02:00:00	3.59179975	298.925108	4			W			T	T	T	2	3770	2
8.91666667	08APR2017	08APR2017:06:00:00	3.28108881	312.611644	1			W			T	T	T	6	3798	2
8.91666667	08APR2017	08APR2017:06:00:00	3.28108881	312.611644	4			W			T	T	T	6	3798	2
8.91666667	28APR2017	28APR2017:08:00:00	2.26741247	169.708035	1	1.5043016	1901.5363385	S	7.5504174376	0.4083287373	T	T	T	8	4280	2
8.91666667	28APR2017	28APR2017:08:00:00	2.26741247	169.708035	4	1.38996571	3740.7272231	S	8.2270353162	0.3292790778	T	T	T	8	4280	2
8.91666667	05MAY2017	05MAY2017:12:00:00	0.270310859	354.248935	1	0.59995995	1668.4556154	N	7.4196536963	-0.510892376	T	T	T	12	4452	2
8.91666667	05MAY2017	05MAY2017:12:00:00	0.270310859	354.248935	4	0.488856258	2913.1764615	N	7.9769993324	-0.715686784	T	T	T	12	4452	2
8.91666667	09MAY2017	09MAY2017:02:00:00	0.865648616	325.593866	1	1.89561674	585.73398231	W	6.3728657314	0.639544242	T	T	T	2	4538	2
8.91666667	09MAY2017	09MAY2017:02:00:00	0.865648616	325.593866	4	1.36581691	522.69656	W	6.2590011045	0.3117527185	T	T	T	2	4538	2
9	04NOV2016	04NOV2016:14:00:00	1.95296477	180.452208	1	0.4539898	3156.3016462	S	8.057156256	-0.789680548	W	T	T	14	86	2
9	04NOV2016	04NOV2016:14:00:00	1.95296477	180.452208	4	0.205742391	3432.9496	S	8.1411751123	-1.581130422	W	T	T	14	86	2
9	17NOV2016	17NOV2016:00:00:00	1.41650359	209.453568	1	1.6984285	1476.0113077	S	7.2970986662	0.5297034118	W	T	T	0	384	2
9	17NOV2016	17NOV2016:00:00:00	1.41650359	209.453568	4	0.951840694	2205.8471538	S	7.6988669109	-0.049357596	W	T	T	0	384	2
9	17NOV2016	17NOV2016:13:00:00	2.79450637	173.946848	1	1.13046599	2245.5455077	S	7.7167037585	0.1226299282	W	T	T	13	397	2
9	17NOV2016	17NOV2016:13:00:00	2.79450637	173.946848	4	0.777645397	3604.3150846	S	8.1898870413	-0.251484647	W	T	T	13	397	2
9	22NOV2016	22NOV2016:00:00:00	2.68719161	137.303033	1	1.90365446	4411.6319	E	8.3919999453	0.6437754388	W	T	T	0	504	2
9	22NOV2016	22NOV2016:00:00:00	2.68719161	137.303033	4	0.594008077	1769.8969	E	7.4786765753	-0.520862362	W	T	T	0	504	2
9	22NOV2016	22NOV2016:03:00:00	2.57393484	135.546764	1	0.6626143	1535.5782538	E	7.3366623017	-0.411562208	W	T	T	3	507	2
9	22NOV2016	22NOV2016:03:00:00	2.57393484	135.546764	4	0.512421726	1474.1551231	E	7.2958403067	-0.668607309	W	T	T	3	507	2
9	24NOV2016	24NOV2016:12:00:00	1.21717391	346.468152	1	0.90383227	1396.3932308	N	7.2416479276	-0.101111478	W	T	T	12	564	2
9	24NOV2016	24NOV2016:12:00:00	1.21717391	346.468152	4	0.685555175	2486.7276692	N	7.8187229361	-0.377526295	W	T	T	12	564	2
9	24NOV2016	24NOV2016:14:00:00	1.63505505	328.923591	1	0.683357	1583.6485308	W	7.3674866606	-0.380737862	W	T	T	14	566	2
9	24NOV2016	24NOV2016:14:00:00	1.63505505	328.923591	4	0.837447315	2794.6738692	W	7.9354706951	-0.177396925	W	T	T	14	566	2
9	26NOV2016	26NOV2016:22:00:00	4.19276214	312.1192	1	1.05154709	1827.6841154	W	7.5108049337	0.0502624988	W	T	T	22	622	2
9	26NOV2016	26NOV2016:22:00:00	4.19276214	312.1192	4	0.6458741	3367.7631154	W	8.122004039	-0.437150686	W	T	T	22	622	2
9	01DEC2016	01DEC2016:02:00:00	3.21064294	295.467483	1	0.89202555	1127.5790846	W	7.0278282105	-0.114260503	W	T	W	2	722	2
9	01DEC2016	01DEC2016:02:00:00	3.21064294	295.467483	4	0.472664207	1577.3437769	W	7.3634975574	-0.749370064	W	T	W	2	722	2
9	01DEC2016	01DEC2016:03:00:00	3.44343894	300.154533	1	0.82460939	1146.5966769	W	7.0445534223	-0.192845471	W	T	W	3	723	2
9	01DEC2016	01DEC2016:03:00:00	3.44343894	300.154533	4	0.458581285	1663.4208462	W	7.4166315116	-0.779617718	W	T	W	3	723	2
9	01DEC2016	01DEC2016:04:00:00	4.23530262	302.412411	1	0.83870854	1295.7790538	W	7.1668673792	-0.175892023	W	T	W	4	724	2
9	01DEC2016	01DEC2016:04:00:00	4.23530262	302.412411	4	0.545536783	1750.5089692	W	7.4676618642	-0.605985046	W	T	W	4	724	2
9	01DEC2016	01DEC2016:05:00:00	4.24271978	304.269887	1	0.99375388	1535.3193769	W	7.3364937015	-0.006265709	W	T	W	5	725	2
9	01DEC2016	01DEC2016:05:00:00	4.24271978	304.269887	4	0.532306431	2018.6112154	W	7.6101650368	-0.630535957	W	T	W	5	725	2
9	02DEC2016	02DEC2016:11:00:00	3.88896793	326.847906	1	1.37152114	635.68746615	W	6.4547070371	0.3159204451	W	T	W	11	755	2
9	02DEC2016	02DEC2016:11:00:00	3.88896793	326.847906	4	0.962987532	1255.3196846	W	7.1351455479	-0.037714814	W	T	W	11	755	2
9	06DEC2016	06DEC2016:09:00:00	1.38623419	302.877185	1	2.12008241	578.02279538	W	6.3596133063	0.7514549606	W	T	W	9	849	2
9	06DEC2016	06DEC2016:09:00:00	1.38623419	302.877185	4	1.3183941	714.23014769	W	6.5712052461	0.276414405	W	T	W	9	849	2
9	08DEC2016	08DEC2016:04:00:00	3.03808378	241.687521	1	0.60883759	1209.3884538	S	7.0978701008	-0.49620373	W	T	W	4	892	2
9	08DEC2016	08DEC2016:04:00:00	3.03808378	241.687521	4	0.909363323	1243.7160769	S	7.1258590133	-0.095010569	W	T	W	4	892	2
9	11DEC2016	11DEC2016:13:00:00	4.27244257	308.212415	1	1.61324443	2039.2472692	W	7.6203360331	0.4782473252	W	T	W	13	973	2
9	11DEC2016	11DEC2016:13:00:00	4.27244257	308.212415	4	0.831138607	2568.1674692	W	7.8509478766	-0.184958703	W	T	W	13	973	2
9	11DEC2016	11DEC2016:22:00:00	2.61778074	314.326612	1	1.84755715	988.06822308	W	6.8957517471	0.6138643071	W	T	W	22	982	2
9	11DEC2016	11DEC2016:22:00:00	2.61778074	314.326612	4	1.1948589	1780.0911615	W	7.4844198563	0.1780281031	W	T	W	22	982	2
9	11DEC2016	11DEC2016:23:00:00	2.62612891	319.209547	1	2.28661419	676.48385462	W	6.5169085813	0.8270722038	W	T	W	23	983	2
9	11DEC2016	11DEC2016:23:00:00	2.62612891	319.209547	4	1.45027405	1163.4035538	W	7.0591050862	0.3717525386	W	T	W	23	983	2
9	27DEC2016	27DEC2016:11:00:00	7.03422757	324.645597	1	0.86835777	1724.8965692	W	7.4529223678	-0.141151472	W	T	W	11	1355	2
9	27DEC2016	27DEC2016:11:00:00	7.03422757	324.645597	4	0.51552388	3308.4081692	W	8.1042224371	-0.662571653	W	T	W	11	1355	2
9	27FEB2017	27FEB2017:02:00:00	2.75038188	171.338859	1	0.92983994	1436.5742769	S	7.270016584	-0.072742815	W	W	W	2	2834	3
9	27FEB2017	27FEB2017:02:00:00	2.75038188	171.338859	4	0.645829354	2342.6294231	S	7.7590292626	-0.437219968	W	W	W	2	2834	3
9	27FEB2017	27FEB2017:03:00:00	2.91179676	172.339843	1	0.8265216	1436.5694385	S	7.2700132159	-0.190529228	W	W	W	3	2835	3
9	27FEB2017	27FEB2017:03:00:00	2.91179676	172.339843	4	0.615363446	2232.1198385	S	7.7107070131	-0.485542217	W	W	W	3	2835	3
9	27FEB2017	27FEB2017:04:00:00	3.36914128	174.508538	1	0.95099641	1889.0490692	S	7.5438288435	-0.050244991	W	W	W	4	2836	3
9	27FEB2017	27FEB2017:04:00:00	3.36914128	174.508538	4	0.552013398	2558.5314692	S	7.847188728	-0.594182961	W	W	W	4	2836	3
9	27FEB2017	27FEB2017:08:00:00	3.24392687	161.001512	1	1.09935526	2183.7474769	S	7.6887977061	0.0947238807	W	W	W	8	2840	3
9	27FEB2017	27FEB2017:08:00:00	3.24392687	161.001512	4	0.583331362	3041.6482769	S	8.0201548438	-0.53899988	W	W	W	8	2840	3
9	04MAR2017	04MAR2017:10:00:00	3.80137856	134.895908	1	1.54123191	1648.4927462	E	7.4076166622	0.4325820382	T	W	T	10	2962	3
9	04MAR2017	04MAR2017:10:00:00	3.80137856	134.895908	4	0.99113759	2234.8371	E	7.7119236185	-0.008901915	T	W	T	10	2962	3
9	15MAR2017	15MAR2017:17:00:00	3.13215984	295.84398	1	1.34612241	3119.5769462	W	8.0454526774	0.2972281706	T	W	T	17	3233	2
9	15MAR2017	15MAR2017:17:00:00	3.13215984	295.84398	4	0.779869405	4337.5477923	W	8.3750644426	-0.248628803	T	W	T	17	3233	2
